# AK Display Point Scan Data
# Axis1: yaw [-40.00, 40.00]
# Axis2: pitch [-40.00, 40.00]
# Fixed: roll = 0.00
# Step: 0.50 degrees
# Total Points: 161 x 161 = 25921
# Timestamp: 20260204_125453
yaw,pitch,Fixed_Axis,TL_X,TL_Y,TR_X,TR_Y,BL_X,BL_Y,BR_X,BR_Y
-6.00,-13.50,0.00,0.00,119.53,3709.93,0.00,209.25,2080.94,3493.28,2158.00
-6.00,-13.00,0.00,-0.00,122.87,3701.94,-0.00,202.08,2083.60,3493.57,2158.00
-6.00,-12.50,0.00,0.00,126.20,3694.29,0.00,194.87,2086.27,3494.12,2158.00
-6.00,-12.00,0.00,-0.00,129.52,3686.96,0.00,187.63,2088.95,3494.94,2158.00
-6.00,-11.50,0.00,-0.00,132.82,3679.95,-0.00,180.36,2091.65,3496.03,2158.00
-6.00,-11.00,0.00,0.00,136.11,3673.27,-0.00,173.05,2094.36,3497.40,2158.00
-6.00,-10.50,0.00,-0.00,139.39,3666.90,0.00,165.70,2097.08,3499.03,2158.00
-6.00,-10.00,0.00,-0.00,142.66,3660.84,0.00,158.31,2099.82,3500.95,2158.00
-6.00,-9.50,0.00,0.00,145.92,3655.10,0.00,150.89,2102.57,3503.14,2158.00
-6.00,-9.00,0.00,0.00,149.17,3649.67,0.00,143.42,2105.34,3505.62,2158.00
-6.00,-8.50,0.00,-0.00,152.41,3644.54,0.00,135.91,2108.12,3508.38,2158.00
-6.00,-8.00,0.00,0.00,155.64,3639.72,-0.00,128.35,2110.92,3511.43,2158.00
-6.00,-7.50,0.00,0.00,158.87,3635.21,0.00,120.75,2113.74,3514.78,2158.00
-6.00,-7.00,0.00,-0.00,162.09,3630.99,-0.00,113.10,2116.57,3518.42,2158.00
-6.00,-6.50,0.00,0.00,165.30,3627.08,-0.00,105.40,2119.43,3522.36,2158.00
-6.00,-6.00,0.00,-0.00,168.50,3623.47,0.00,97.65,2122.30,3526.61,2158.00
-6.00,-5.50,0.00,0.00,171.70,3620.15,-0.00,89.85,2125.19,3531.17,2158.00
-6.00,-5.00,0.00,-0.00,174.89,3617.13,-0.00,81.99,2128.10,3536.04,2158.00
-6.00,-4.50,0.00,0.00,178.08,3614.40,-0.00,74.08,2131.03,3541.22,2158.00
-6.00,-4.00,0.00,-0.00,181.27,3611.97,0.00,66.11,2133.99,3546.73,2158.00
-6.00,-3.50,0.00,0.00,184.45,3609.83,0.00,58.07,2136.96,3552.57,2158.00
-6.00,-3.00,0.00,-0.00,187.62,3607.99,0.00,49.98,2139.96,3558.73,2158.00
-6.00,-2.50,0.00,-0.00,190.80,3606.43,0.00,41.82,2142.99,3565.24,2158.00
-6.00,-2.00,0.00,-0.00,193.97,3605.17,0.00,33.60,2146.03,3572.09,2158.00
-6.00,-1.50,0.00,-0.00,197.14,3604.20,0.00,25.31,2149.11,3579.28,2158.00
-6.00,-1.00,0.00,0.00,200.31,3603.52,-0.00,16.94,2152.21,3586.83,2158.00
-6.00,-0.50,0.00,-0.00,203.48,3603.12,0.00,8.51,2155.33,3594.74,2158.00
-6.00,0.00,0.00,0.00,206.65,3603.02,-0.00,0.00,2158.49,3603.02,2158.00
-6.00,0.50,0.00,8.53,209.46,3605.91,0.00,0.00,2158.00,3614.38,2153.95
-6.00,1.00,0.00,17.04,212.31,3609.98,-0.00,0.00,2158.00,3627.00,2150.41
-6.00,1.50,0.00,25.53,215.15,3614.32,0.00,0.00,2158.00,3640.01,2146.85
-6.00,2.00,0.00,34.00,217.99,3618.94,-0.00,0.00,2158.00,3653.41,2143.27
-6.00,2.50,0.00,42.44,220.82,3623.83,-0.00,0.00,2158.00,3667.20,2139.65
-6.00,3.00,0.00,50.87,223.65,3629.00,0.00,0.00,2158.00,3681.39,2136.01
-6.00,3.50,0.00,59.29,226.47,3634.45,-0.00,-0.00,2158.00,3695.99,2132.34
-6.00,4.00,0.00,67.68,229.28,3640.17,0.00,0.00,2158.00,3711.01,2128.64
-6.00,4.50,0.00,76.07,232.09,3646.16,0.00,0.00,2158.00,3726.45,2124.91
-6.00,5.00,0.00,84.44,234.90,3652.43,-0.00,-0.00,2158.00,3742.32,2121.15
-6.00,5.50,0.00,92.80,237.70,3658.97,0.00,0.00,2158.00,3758.62,2117.36
-6.00,6.00,0.00,101.14,240.50,3665.80,-0.00,-0.00,2158.00,3775.37,2113.53
-6.00,6.50,0.00,109.48,243.29,3672.89,-0.00,-0.00,2158.00,3792.58,2109.67
-6.00,7.00,0.00,117.82,246.08,3680.27,-0.00,0.00,2158.00,3810.25,2105.78
-6.00,7.50,0.00,126.14,248.87,3687.92,0.00,0.00,2158.00,3828.39,2101.84
-6.00,8.00,0.00,134.20,251.17,3687.86,-0.00,0.00,2153.45,3838.00,2092.96
-6.00,8.50,0.00,141.92,252.91,3679.32,0.00,0.00,2143.87,3838.00,2078.63
-6.00,9.00,0.00,149.56,254.62,3670.87,0.00,-0.00,2134.13,3838.00,2064.14
-6.00,9.50,0.00,157.12,256.29,3662.52,-0.00,0.00,2124.24,3838.00,2049.49
-6.00,10.00,0.00,164.61,257.94,3654.26,-0.00,-0.00,2114.20,3838.00,2034.67
-6.00,10.50,0.00,172.03,259.55,3646.09,-0.00,0.00,2103.99,3838.00,2019.69
-6.00,11.00,0.00,179.38,261.13,3638.01,-0.00,0.00,2093.64,3838.00,2004.55
-6.00,11.50,0.00,186.65,262.69,3630.02,0.00,-0.00,2083.13,3838.00,1989.26
-6.00,12.00,0.00,193.85,264.21,3622.13,0.00,0.00,2072.47,3838.00,1973.80
-6.00,12.50,0.00,200.98,265.70,3614.32,-0.00,0.00,2061.66,3838.00,1958.19
-6.00,13.00,0.00,208.04,267.17,3606.60,-0.00,-0.00,2050.69,3838.00,1942.43
-6.00,13.50,0.00,215.03,268.60,3598.96,-0.00,-0.00,2039.58,3838.00,1926.52
-6.00,14.00,0.00,221.95,270.01,3591.41,-0.00,0.00,2028.31,3838.00,1910.45
-6.00,14.50,0.00,228.80,271.39,3583.95,0.00,0.00,2016.90,3838.00,1894.24
-6.00,15.00,0.00,235.58,272.74,3576.58,0.00,0.00,2005.33,3838.00,1877.87
-6.00,15.50,0.00,242.29,274.06,3569.28,-0.00,-0.00,1993.62,3838.00,1861.36
-6.00,16.00,0.00,248.94,275.36,3562.08,0.00,0.00,1981.76,3838.00,1844.71
-6.00,16.50,0.00,255.52,276.63,3554.95,-0.00,-0.00,1969.76,3838.00,1827.91
-6.00,17.00,0.00,262.03,277.87,3547.91,-0.00,-0.00,1957.61,3838.00,1810.97
-6.00,17.50,0.00,268.48,279.08,3540.94,0.00,-0.00,1945.31,3838.00,1793.89
-6.00,18.00,0.00,274.86,280.27,3534.06,0.00,0.00,1932.88,3838.00,1776.67
-6.00,18.50,0.00,281.18,281.43,3527.26,0.00,0.00,1920.29,3838.00,1759.31
-6.00,19.00,0.00,287.43,282.57,3520.54,0.00,-0.00,1907.57,3838.00,1741.82
-6.00,19.50,0.00,293.62,283.68,3513.90,0.00,-0.00,1894.70,3838.00,1724.19
-6.00,20.00,0.00,299.74,284.76,3507.33,-0.00,0.00,1881.69,3838.00,1706.43
-6.00,20.50,0.00,305.81,285.82,3500.84,0.00,0.00,1868.54,3838.00,1688.54
-6.00,21.00,0.00,311.81,286.86,3494.43,0.00,0.00,1855.25,3838.00,1670.52
-6.00,21.50,0.00,317.75,287.87,3488.10,-0.00,-0.00,1841.83,3838.00,1652.37
-6.00,22.00,0.00,323.63,288.85,3481.84,-0.00,0.00,1828.26,3838.00,1634.10
-6.00,22.50,0.00,329.44,289.81,3475.65,0.00,0.00,1814.56,3838.00,1615.70
-6.00,23.00,0.00,335.20,290.75,3469.54,-0.00,0.00,1800.72,3838.00,1597.18
-6.00,23.50,0.00,340.90,291.66,3463.50,0.00,-0.00,1786.74,3838.00,1578.54
-6.00,24.00,0.00,346.54,292.55,3457.54,0.00,0.00,1772.63,3838.00,1559.78
-6.00,24.50,0.00,352.11,293.42,3451.65,0.00,0.00,1758.39,3838.00,1540.91
-6.00,25.00,0.00,357.63,294.26,3445.82,-0.00,-0.00,1744.01,3838.00,1521.91
-6.00,25.50,0.00,363.10,295.08,3440.07,0.00,0.00,1729.51,3838.00,1502.81
-6.00,26.00,0.00,368.50,295.88,3434.39,-0.00,0.00,1714.87,3838.00,1483.59
-6.00,26.50,0.00,373.85,296.65,3428.78,-0.00,0.00,1700.10,3838.00,1464.26
-6.00,27.00,0.00,379.14,297.40,3423.24,0.00,0.00,1685.20,3838.00,1444.82
-6.00,27.50,0.00,384.38,298.14,3417.77,0.00,0.00,1670.17,3838.00,1425.28
-6.00,28.00,0.00,389.55,298.84,3412.36,-0.00,0.00,1655.01,3838.00,1405.63
-6.00,28.50,0.00,394.68,299.53,3407.02,-0.00,0.00,1639.73,3838.00,1385.87
-6.00,29.00,0.00,399.75,300.20,3401.75,0.00,-0.00,1624.32,3838.00,1366.02
-6.00,29.50,0.00,404.76,300.84,3396.54,-0.00,0.00,1608.79,3838.00,1346.06
-6.00,30.00,0.00,409.72,301.46,3391.41,0.00,0.00,1593.13,3838.00,1326.01
-6.00,30.50,0.00,414.63,302.06,3386.33,-0.00,-0.00,1577.35,3838.00,1305.86
-6.00,31.00,0.00,419.48,302.64,3381.32,0.00,-0.00,1561.45,3838.00,1285.62
-6.00,31.50,0.00,424.28,303.20,3376.37,0.00,-0.00,1545.43,3838.00,1265.29
-6.00,32.00,0.00,429.03,303.74,3371.49,-0.00,-0.00,1529.29,3838.00,1244.86
-6.00,32.50,0.00,433.72,304.26,3366.67,0.00,-0.00,1513.03,3838.00,1224.35
-6.00,33.00,0.00,438.37,304.76,3361.91,-0.00,0.00,1496.65,3838.00,1203.74
-6.00,33.50,0.00,442.96,305.24,3357.21,-0.00,-0.00,1480.15,3838.00,1183.06
-6.00,34.00,0.00,447.50,305.70,3352.58,0.00,0.00,1463.54,3838.00,1162.29
-6.00,34.50,0.00,451.99,306.14,3348.00,0.00,0.00,1446.81,3838.00,1141.44
-6.00,35.00,0.00,456.43,306.56,3343.49,0.00,-0.00,1429.96,3838.00,1120.51
-6.00,35.50,0.00,460.82,306.96,3339.03,-0.00,-0.00,1413.01,3838.00,1099.50
-6.00,36.00,0.00,465.16,307.35,3334.64,0.00,0.00,1395.94,3838.00,1078.42
-6.00,36.50,0.00,469.45,307.71,3330.30,0.00,0.00,1378.76,3838.00,1057.26
-6.00,37.00,0.00,473.69,308.05,3326.02,0.00,0.00,1361.48,3838.00,1036.03
-6.00,37.50,0.00,477.89,308.38,3321.80,0.00,-0.00,1344.08,3838.00,1014.73
-6.00,38.00,0.00,482.03,308.68,3317.64,-0.00,0.00,1326.57,3838.00,993.36
-6.00,38.50,0.00,486.13,308.97,3313.53,-0.00,-0.00,1308.96,3838.00,971.93
-6.00,39.00,0.00,490.18,309.24,3309.48,0.00,0.00,1291.25,3838.00,950.43
-6.00,39.50,0.00,494.18,309.50,3305.49,-0.00,0.00,1273.42,3838.00,928.87
-6.00,40.00,0.00,498.14,309.73,3301.55,-0.00,-0.00,1255.50,3838.00,907.25
-5.50,-40.00,0.00,0.00,321.12,3838.00,425.49,499.04,1988.81,3303.26,2158.00
-5.50,-39.50,0.00,-0.00,312.33,3838.00,412.41,495.08,1990.16,3307.20,2158.00
-5.50,-39.00,0.00,0.00,303.67,3838.00,399.47,491.09,1991.52,3311.20,2158.00
-5.50,-38.50,0.00,-0.00,295.16,3838.00,386.65,487.04,1992.90,3315.25,2158.00
-5.50,-38.00,0.00,0.00,286.79,3838.00,373.97,482.94,1994.29,3319.36,2158.00
-5.50,-37.50,0.00,0.00,278.56,3838.00,361.43,478.80,1995.70,3323.52,2158.00
-5.50,-37.00,0.00,-0.00,270.48,3838.00,349.02,474.61,1997.12,3327.74,2158.00
-5.50,-36.50,0.00,0.00,262.53,3838.00,336.75,470.37,1998.57,3332.02,2158.00
-5.50,-36.00,0.00,0.00,254.73,3838.00,324.61,466.08,2000.03,3336.36,2158.00
-5.50,-35.50,0.00,0.00,247.07,3838.00,312.61,461.74,2001.50,3340.75,2158.00
-5.50,-35.00,0.00,-0.00,239.56,3838.00,300.76,457.35,2002.99,3345.21,2158.00
-5.50,-34.50,0.00,-0.00,232.19,3838.00,289.04,452.91,2004.50,3349.72,2158.00
-5.50,-34.00,0.00,-0.00,224.96,3838.00,277.47,448.42,2006.03,3354.29,2158.00
-5.50,-33.50,0.00,0.00,217.88,3838.00,266.04,443.88,2007.58,3358.92,2158.00
-5.50,-33.00,0.00,0.00,210.94,3838.00,254.76,439.29,2009.14,3363.62,2158.00
-5.50,-32.50,0.00,0.00,204.15,3838.00,243.62,434.65,2010.72,3368.37,2158.00
-5.50,-32.00,0.00,0.00,197.50,3838.00,232.63,429.95,2012.31,3373.19,2158.00
-5.50,-31.50,0.00,-0.00,191.00,3838.00,221.79,425.20,2013.93,3378.07,2158.00
-5.50,-31.00,0.00,-0.00,184.65,3838.00,211.09,420.40,2015.56,3383.01,2158.00
-5.50,-30.50,0.00,-0.00,178.45,3838.00,200.55,415.55,2017.21,3388.02,2158.00
-5.50,-30.00,0.00,0.00,172.39,3838.00,190.15,410.64,2018.88,3393.08,2158.00
-5.50,-29.50,0.00,0.00,166.48,3838.00,179.91,405.68,2020.57,3398.22,2158.00
-5.50,-29.00,0.00,0.00,160.71,3838.00,169.82,400.66,2022.28,3403.42,2158.00
-5.50,-28.50,0.00,-0.00,155.10,3838.00,159.88,395.59,2024.00,3408.68,2158.00
-5.50,-28.00,0.00,0.00,149.63,3838.00,150.10,390.46,2025.75,3414.01,2158.00
-5.50,-27.50,0.00,0.00,144.31,3838.00,140.48,385.28,2027.51,3419.41,2158.00
-5.50,-27.00,0.00,0.00,139.14,3838.00,131.01,380.04,2029.29,3424.87,2158.00
-5.50,-26.50,0.00,0.00,134.12,3838.00,121.70,374.74,2031.09,3430.40,2158.00
-5.50,-26.00,0.00,-0.00,129.25,3838.00,112.55,369.39,2032.91,3436.01,2158.00
-5.50,-25.50,0.00,0.00,124.53,3838.00,103.55,363.98,2034.75,3441.68,2158.00
-5.50,-25.00,0.00,-0.00,119.96,3838.00,94.72,358.51,2036.61,3447.41,2158.00
-5.50,-24.50,0.00,0.00,115.54,3838.00,86.05,352.99,2038.49,3453.22,2158.00
-5.50,-24.00,0.00,0.00,111.27,3838.00,77.54,347.40,2040.39,3459.10,2158.00
-5.50,-23.50,0.00,-0.00,107.15,3838.00,69.19,341.76,2042.31,3465.06,2158.00
-5.50,-23.00,0.00,0.00,103.18,3838.00,61.01,336.05,2044.25,3471.08,2158.00
-5.50,-22.50,0.00,0.00,99.36,3838.00,52.99,330.29,2046.21,3477.18,2158.00
-5.50,-22.00,0.00,0.00,95.69,3838.00,45.14,324.46,2048.19,3483.35,2158.00
-5.50,-21.50,0.00,0.00,92.17,3838.00,37.45,318.57,2050.19,3489.59,2158.00
-5.50,-21.00,0.00,0.00,88.81,3838.00,29.93,312.63,2052.21,3495.91,2158.00
-5.50,-20.50,0.00,0.00,85.60,3838.00,22.57,306.62,2054.26,3502.30,2158.00
-5.50,-20.00,0.00,-0.00,82.54,3838.00,15.39,300.54,2056.32,3508.77,2158.00
-5.50,-19.50,0.00,0.00,79.63,3838.00,8.37,294.41,2058.41,3515.32,2158.00
-5.50,-19.00,0.00,-0.00,75.53,3840.71,-0.00,288.36,2060.46,3524.02,2158.00
-5.50,-18.50,0.00,0.00,78.79,3828.85,0.00,281.42,2062.82,3521.57,2158.00
-5.50,-18.00,0.00,-0.00,82.04,3817.37,-0.00,274.46,2065.19,3519.38,2158.00
-5.50,-17.50,0.00,-0.00,85.26,3806.25,-0.00,267.47,2067.56,3517.43,2158.00
-5.50,-17.00,0.00,0.00,88.47,3795.50,-0.00,260.47,2069.94,3515.74,2158.00
-5.50,-16.50,0.00,-0.00,91.66,3785.11,0.00,253.44,2072.33,3514.29,2158.00
-5.50,-16.00,0.00,-0.00,94.83,3775.08,0.00,246.39,2074.72,3513.10,2158.00
-5.50,-15.50,0.00,0.00,97.99,3765.39,0.00,239.32,2077.13,3512.17,2158.00
-5.50,-15.00,0.00,0.00,101.14,3756.05,-0.00,232.21,2079.54,3511.49,2158.00
-5.50,-14.50,0.00,-0.00,104.26,3747.05,0.00,225.08,2081.96,3511.07,2158.00
-5.50,-14.00,0.00,-0.00,107.38,3738.40,-0.00,217.93,2084.40,3510.91,2158.00
-5.50,-13.50,0.00,0.00,110.48,3730.07,0.00,210.74,2086.84,3511.01,2158.00
-5.50,-13.00,0.00,-0.00,113.57,3722.09,0.00,203.52,2089.29,3511.38,2158.00
-5.50,-12.50,0.00,0.00,116.64,3714.42,0.00,196.27,2091.76,3512.00,2158.00
-5.50,-12.00,0.00,-0.00,119.71,3707.09,-0.00,188.98,2094.23,3512.90,2158.00
-5.50,-11.50,0.00,-0.00,122.76,3700.08,0.00,181.66,2096.72,3514.07,2158.00
-5.50,-11.00,0.00,0.00,125.80,3693.39,-0.00,174.30,2099.22,3515.51,2158.00
-5.50,-10.50,0.00,0.00,128.83,3687.01,-0.00,166.91,2101.73,3517.23,2158.00
-5.50,-10.00,0.00,-0.00,131.86,3680.95,0.00,159.47,2104.26,3519.22,2158.00
-5.50,-9.50,0.00,0.00,134.87,3675.20,0.00,152.00,2106.80,3521.50,2158.00
-5.50,-9.00,0.00,-0.00,137.87,3669.76,0.00,144.48,2109.35,3524.05,2158.00
-5.50,-8.50,0.00,0.00,140.87,3664.64,0.00,136.92,2111.92,3526.90,2158.00
-5.50,-8.00,0.00,-0.00,143.86,3659.81,-0.00,129.31,2114.51,3530.04,2158.00
-5.50,-7.50,0.00,0.00,146.84,3655.29,-0.00,121.66,2117.11,3533.47,2158.00
-5.50,-7.00,0.00,-0.00,149.81,3651.07,0.00,113.95,2119.73,3537.19,2158.00
-5.50,-6.50,0.00,-0.00,152.78,3647.16,-0.00,106.20,2122.36,3541.22,2158.00
-5.50,-6.00,0.00,-0.00,155.74,3643.54,-0.00,98.39,2125.01,3545.56,2158.00
-5.50,-5.50,0.00,0.00,158.70,3640.22,-0.00,90.53,2127.69,3550.20,2158.00
-5.50,-5.00,0.00,0.00,161.65,3637.20,-0.00,82.62,2130.37,3555.16,2158.00
-5.50,-4.50,0.00,-0.00,164.60,3634.47,-0.00,74.65,2133.08,3560.43,2158.00
-5.50,-4.00,0.00,-0.00,167.54,3632.04,-0.00,66.62,2135.81,3566.03,2158.00
-5.50,-3.50,0.00,0.00,170.48,3629.90,-0.00,58.52,2138.56,3571.96,2158.00
-5.50,-3.00,0.00,0.00,173.42,3628.05,-0.00,50.37,2141.33,3578.22,2158.00
-5.50,-2.50,0.00,0.00,176.35,3626.50,-0.00,42.15,2144.13,3584.81,2158.00
-5.50,-2.00,0.00,0.00,179.28,3625.23,-0.00,33.86,2146.94,3591.76,2158.00
-5.50,-1.50,0.00,-0.00,182.21,3624.26,0.00,25.51,2149.78,3599.05,2158.00
-5.50,-1.00,0.00,-0.00,185.14,3623.58,-0.00,17.08,2152.65,3606.70,2158.00
-5.50,-0.50,0.00,-0.00,188.07,3623.18,0.00,8.58,2155.53,3614.70,2158.00
-5.50,0.00,0.00,0.00,191.00,3623.08,-0.00,0.00,2158.45,3623.08,2158.00
-5.50,0.50,0.00,8.60,193.62,3626.50,-0.00,0.00,2158.00,3635.06,2154.29
-5.50,1.00,0.00,17.18,196.28,3631.02,-0.00,-0.00,2158.00,3648.26,2151.04
-5.50,1.50,0.00,25.74,198.93,3635.82,-0.00,0.00,2158.00,3661.84,2147.77
-5.50,2.00,0.00,34.28,201.58,3640.89,-0.00,0.00,2158.00,3675.82,2144.48
-5.50,2.50,0.00,42.81,204.22,3646.24,0.00,0.00,2158.00,3690.21,2141.16
-5.50,3.00,0.00,51.31,206.85,3651.87,0.00,0.00,2158.00,3705.00,2137.82
-5.50,3.50,0.00,59.81,209.48,3657.77,-0.00,0.00,2158.00,3720.21,2134.45
-5.50,4.00,0.00,68.29,212.11,3663.95,-0.00,0.00,2158.00,3735.85,2131.05
-5.50,4.50,0.00,76.75,214.73,3670.41,-0.00,0.00,2158.00,3751.92,2127.62
-5.50,5.00,0.00,85.21,217.35,3677.14,0.00,-0.00,2158.00,3768.42,2124.16
-5.50,5.50,0.00,93.65,219.97,3684.15,0.00,0.00,2158.00,3785.38,2120.67
-5.50,6.00,0.00,102.09,222.58,3691.44,0.00,-0.00,2158.00,3802.80,2117.16
-5.50,6.50,0.00,110.52,225.19,3699.00,0.00,0.00,2158.00,3820.68,2113.60
-5.50,7.00,0.00,118.06,227.80,3705.88,-0.00,-0.94,2158.00,3838.00,2110.02
-5.50,7.50,0.00,126.81,229.40,3697.22,0.00,0.00,2147.91,3838.00,2095.54
-5.50,8.00,0.00,134.62,231.03,3688.62,0.00,0.00,2138.18,3838.00,2081.47
-5.50,8.50,0.00,142.36,232.62,3680.12,0.00,0.00,2128.31,3838.00,2067.24
-5.50,9.00,0.00,150.02,234.19,3671.71,-0.00,0.00,2118.27,3838.00,2052.84
-5.50,9.50,0.00,157.61,235.72,3663.39,0.00,-0.00,2108.08,3838.00,2038.28
-5.50,10.00,0.00,165.12,237.23,3655.17,-0.00,-0.00,2097.74,3838.00,2023.55
-5.50,10.50,0.00,172.56,238.71,3647.03,0.00,-0.00,2087.24,3838.00,2008.67
-5.50,11.00,0.00,179.92,240.16,3638.99,-0.00,0.00,2076.59,3838.00,1993.63
-5.50,11.50,0.00,187.21,241.59,3631.03,0.00,0.00,2065.79,3838.00,1978.44
-5.50,12.00,0.00,194.43,242.98,3623.17,0.00,-0.00,2054.83,3838.00,1963.09
-5.50,12.50,0.00,201.58,244.35,3615.39,-0.00,-0.00,2043.73,3838.00,1947.58
-5.50,13.00,0.00,208.65,245.70,3607.70,0.00,-0.00,2032.47,3838.00,1931.92
-5.50,13.50,0.00,215.66,247.01,3600.09,-0.00,0.00,2021.06,3838.00,1916.11
-5.50,14.00,0.00,222.59,248.30,3592.57,0.00,-0.00,2009.51,3838.00,1900.15
-5.50,14.50,0.00,229.46,249.56,3585.14,-0.00,0.00,1997.80,3838.00,1884.04
-5.50,15.00,0.00,236.25,250.80,3577.79,-0.00,-0.00,1985.95,3838.00,1867.79
-5.50,15.50,0.00,242.98,252.01,3570.52,0.00,-0.00,1973.95,3838.00,1851.39
-5.50,16.00,0.00,249.64,253.20,3563.34,-0.00,0.00,1961.81,3838.00,1834.84
-5.50,16.50,0.00,256.23,254.36,3556.24,-0.00,0.00,1949.52,3838.00,1818.15
-5.50,17.00,0.00,262.76,255.50,3549.22,0.00,0.00,1937.08,3838.00,1801.33
-5.50,17.50,0.00,269.22,256.61,3542.28,-0.00,0.00,1924.50,3838.00,1784.36
-5.50,18.00,0.00,275.61,257.69,3535.42,0.00,0.00,1911.78,3838.00,1767.25
-5.50,18.50,0.00,281.94,258.76,3528.64,-0.00,-0.00,1898.92,3838.00,1750.01
-5.50,19.00,0.00,288.21,259.80,3521.94,0.00,0.00,1885.91,3838.00,1732.64
-5.50,19.50,0.00,294.41,260.81,3515.32,0.00,0.00,1872.77,3838.00,1715.13
-5.50,20.00,0.00,300.54,261.80,3508.77,0.00,-0.00,1859.48,3838.00,1697.48
-5.50,20.50,0.00,306.62,262.77,3502.30,0.00,0.00,1846.05,3838.00,1679.71
-5.50,21.00,0.00,312.63,263.72,3495.91,0.00,-0.00,1832.49,3838.00,1661.81
-5.50,21.50,0.00,318.57,264.64,3489.59,-0.00,-0.00,1818.79,3838.00,1643.78
-5.50,22.00,0.00,324.46,265.54,3483.35,0.00,-0.00,1804.95,3838.00,1625.63
-5.50,22.50,0.00,330.29,266.42,3477.18,-0.00,-0.00,1790.98,3838.00,1607.36
-5.50,23.00,0.00,336.05,267.27,3471.08,-0.00,-0.00,1776.87,3838.00,1588.96
-5.50,23.50,0.00,341.76,268.11,3465.06,0.00,-0.00,1762.63,3838.00,1570.44
-5.50,24.00,0.00,347.40,268.92,3459.10,-0.00,0.00,1748.25,3838.00,1551.80
-5.50,24.50,0.00,352.99,269.71,3453.22,-0.00,-0.00,1733.74,3838.00,1533.05
-5.50,25.00,0.00,358.51,270.48,3447.41,0.00,-0.00,1719.10,3838.00,1514.18
-5.50,25.50,0.00,363.98,271.23,3441.67,0.00,0.00,1704.34,3838.00,1495.20
-5.50,26.00,0.00,369.39,271.95,3436.01,0.00,0.00,1689.44,3838.00,1476.11
-5.50,26.50,0.00,374.74,272.66,3430.40,-0.00,-0.00,1674.41,3838.00,1456.90
-5.50,27.00,0.00,380.04,273.35,3424.87,0.00,-0.00,1659.25,3838.00,1437.59
-5.50,27.50,0.00,385.28,274.01,3419.41,-0.00,-0.00,1643.97,3838.00,1418.17
-5.50,28.00,0.00,390.46,274.66,3414.01,-0.00,-0.00,1628.56,3838.00,1398.65
-5.50,28.50,0.00,395.59,275.28,3408.68,-0.00,-0.00,1613.03,3838.00,1379.02
-5.50,29.00,0.00,400.66,275.89,3403.42,-0.00,-0.00,1597.37,3838.00,1359.29
-5.50,29.50,0.00,405.68,276.47,3398.22,-0.00,0.00,1581.59,3838.00,1339.46
-5.50,30.00,0.00,410.64,277.04,3393.08,-0.00,-0.00,1565.69,3838.00,1319.54
-5.50,30.50,0.00,415.55,277.59,3388.02,-0.00,0.00,1549.67,3838.00,1299.51
-5.50,31.00,0.00,420.40,278.11,3383.01,0.00,-0.00,1533.53,3838.00,1279.40
-5.50,31.50,0.00,425.20,278.62,3378.07,-0.00,-0.00,1517.27,3838.00,1259.19
-5.50,32.00,0.00,429.95,279.11,3373.19,0.00,-0.00,1500.89,3838.00,1238.89
-5.50,32.50,0.00,434.65,279.58,3368.37,-0.00,-0.00,1484.39,3838.00,1218.50
-5.50,33.00,0.00,439.29,280.04,3363.62,0.00,-0.00,1467.78,3838.00,1198.02
-5.50,33.50,0.00,443.88,280.47,3358.92,-0.00,-0.00,1451.05,3838.00,1177.46
-5.50,34.00,0.00,448.42,280.89,3354.29,0.00,-0.00,1434.21,3838.00,1156.82
-5.50,34.50,0.00,452.91,281.29,3349.72,-0.00,-0.00,1417.26,3838.00,1136.09
-5.50,35.00,0.00,457.35,281.67,3345.21,0.00,0.00,1400.20,3838.00,1115.29
-5.50,35.50,0.00,461.74,282.03,3340.75,-0.00,-0.00,1383.02,3838.00,1094.40
-5.50,36.00,0.00,466.08,282.37,3336.36,0.00,-0.00,1365.73,3838.00,1073.44
-5.50,36.50,0.00,470.37,282.70,3332.02,0.00,0.00,1348.34,3838.00,1052.41
-5.50,37.00,0.00,474.61,283.01,3327.74,0.00,0.00,1330.84,3838.00,1031.30
-5.50,37.50,0.00,478.80,283.30,3323.52,0.00,-0.00,1313.23,3838.00,1010.13
-5.50,38.00,0.00,482.94,283.58,3319.36,0.00,-0.00,1295.52,3838.00,988.88
-5.50,38.50,0.00,487.04,283.84,3315.25,0.00,-0.00,1277.70,3838.00,967.57
-5.50,39.00,0.00,491.09,284.08,3311.20,-0.00,-0.00,1259.79,3838.00,946.19
-5.50,39.50,0.00,495.08,284.31,3307.20,0.00,0.00,1241.77,3838.00,924.75
-5.50,40.00,0.00,499.04,284.51,3303.26,0.00,0.00,1223.64,3838.00,903.25
-5.00,-40.00,0.00,0.00,337.32,3838.00,432.96,499.97,2003.87,3304.93,2158.00
-5.00,-39.50,0.00,-0.00,328.24,3838.00,419.98,496.02,2005.09,3308.87,2158.00
-5.00,-39.00,0.00,0.00,319.30,3838.00,407.14,492.02,2006.32,3312.87,2158.00
-5.00,-38.50,0.00,-0.00,310.50,3838.00,394.43,487.98,2007.58,3316.93,2158.00
-5.00,-38.00,0.00,-0.00,301.83,3838.00,381.85,483.89,2008.84,3321.03,2158.00
-5.00,-37.50,0.00,0.00,293.31,3838.00,369.40,479.75,2010.12,3325.20,2158.00
