# AK Display Point Scan Data
# Axis1: yaw [-40.00, 40.00]
# Axis2: pitch [-40.00, 40.00]
# Fixed: roll = 0.00
# Step: 1.00 degrees
# Total Points: 81 x 81 = 6561
# Timestamp: 20260204_100304
yaw,pitch,Fixed_Axis,TL_X,TL_Y,TR_X,TR_Y,BL_X,BL_Y,BR_X,BR_Y
5.00,21.00,0.00,335.94,0.00,3519.82,240.57,-0.00,1654.35,3838.00,1810.74
5.00,22.00,0.00,348.29,0.00,3507.79,242.22,-0.00,1618.38,3838.00,1782.63
5.00,23.00,0.00,360.36,-0.00,3496.01,243.79,-0.00,1581.91,3838.00,1753.98
5.00,24.00,0.00,372.14,-0.00,3484.48,245.28,0.00,1544.97,3838.00,1724.80
5.00,25.00,0.00,383.64,-0.00,3473.19,246.69,0.00,1507.55,3838.00,1695.09
5.00,26.00,0.00,394.87,0.00,3462.14,248.02,0.00,1469.69,3838.00,1664.88
5.00,27.00,0.00,405.82,-0.00,3451.32,249.28,0.00,1431.39,3838.00,1634.15
5.00,28.00,0.00,416.51,0.00,3440.74,250.46,0.00,1392.66,3838.00,1602.92
5.00,29.00,0.00,426.94,-0.00,3430.38,251.57,-0.00,1353.52,3838.00,1571.21
5.00,30.00,0.00,437.11,-0.00,3420.25,252.61,-0.00,1313.98,3838.00,1539.01
5.00,31.00,0.00,447.03,0.00,3410.34,253.58,0.00,1274.05,3838.00,1506.33
5.00,32.00,0.00,456.70,0.00,3400.65,254.47,-0.00,1233.76,3838.00,1473.19
5.00,33.00,0.00,466.13,-0.00,3391.17,255.30,-0.00,1193.11,3838.00,1439.58
5.00,34.00,0.00,475.32,0.00,3381.90,256.06,-0.00,1152.12,3838.00,1405.53
5.00,35.00,0.00,484.27,0.00,3372.85,256.76,-0.00,1110.80,3838.00,1371.04
5.00,36.00,0.00,492.99,0.00,3363.99,257.39,-0.00,1069.17,3838.00,1336.11
5.00,37.00,0.00,501.48,0.00,3355.35,257.96,0.00,1027.24,3838.00,1300.76
5.00,38.00,0.00,509.75,-0.00,3346.90,258.47,-0.00,985.03,3838.00,1265.00
5.00,39.00,0.00,517.79,-0.00,3338.64,258.91,-0.00,942.55,3838.00,1228.82
5.00,40.00,0.00,525.62,0.00,3330.58,259.29,-0.00,899.81,3838.00,1192.26
6.00,-40.00,0.00,0.00,416.75,3838.00,303.83,528.99,2158.00,3332.40,1973.74
6.00,-39.00,0.00,0.00,390.49,3838.00,286.93,521.17,2158.00,3340.48,1976.69
6.00,-38.00,0.00,0.00,364.76,3838.00,270.61,513.14,2158.00,3348.74,1979.72
6.00,-37.00,0.00,-0.00,339.56,3838.00,254.85,504.87,2158.00,3357.20,1982.81
6.00,-36.00,0.00,0.00,314.92,3838.00,239.67,496.38,2158.00,3365.86,1985.98
6.00,-35.00,0.00,-0.00,290.83,3838.00,225.06,487.66,2158.00,3374.72,1989.22
6.00,-34.00,0.00,-0.00,267.32,3838.00,211.03,478.70,2158.00,3383.78,1992.53
6.00,-33.00,0.00,0.00,244.38,3838.00,197.58,469.50,2158.00,3393.05,1995.92
6.00,-32.00,0.00,-0.00,222.02,3838.00,184.72,460.06,2158.00,3402.52,1999.38
6.00,-31.00,0.00,0.00,200.26,3838.00,172.44,450.37,2158.00,3412.21,2002.92
6.00,-30.00,0.00,-0.00,179.11,3838.00,160.75,440.43,2158.00,3422.11,2006.54
6.00,-29.00,0.00,-0.00,158.57,3838.00,149.66,430.23,2158.00,3432.23,2010.24
6.00,-28.00,0.00,-0.00,138.64,3838.00,139.16,419.77,2158.00,3442.57,2014.03
6.00,-27.00,0.00,0.00,119.35,3838.00,129.25,409.04,2158.00,3453.14,2017.89
6.00,-26.00,0.00,-0.00,100.68,3838.00,119.94,398.05,2158.00,3463.94,2021.83
6.00,-25.00,0.00,-0.00,82.67,3838.00,111.23,386.78,2158.00,3474.97,2025.87
6.00,-24.00,0.00,-0.00,65.30,3838.00,103.13,375.23,2158.00,3486.23,2029.98
6.00,-23.00,0.00,0.00,48.59,3838.00,95.62,363.39,2158.00,3497.73,2034.19
6.00,-22.00,0.00,0.00,32.54,3838.00,88.72,351.27,2158.00,3509.48,2038.48
6.00,-21.00,0.00,0.00,17.16,3838.00,82.43,338.85,2158.00,3521.47,2042.86
6.00,-20.00,0.00,0.00,2.45,3838.00,76.74,326.13,2158.00,3533.72,2047.34
6.00,-19.00,0.00,20.46,-0.00,3838.00,81.72,328.83,2158.00,3547.41,2052.34
6.00,-18.00,0.00,43.78,-0.00,3838.00,88.76,333.85,2158.00,3561.44,2057.47
6.00,-17.00,0.00,65.63,0.00,3838.00,95.72,337.87,2158.00,3575.55,2062.62
6.00,-16.00,0.00,86.04,-0.00,3838.00,102.61,340.89,2158.00,3589.75,2067.81
6.00,-15.00,0.00,105.05,0.00,3838.00,109.42,342.89,2158.00,3604.05,2073.03
6.00,-14.00,0.00,122.68,-0.00,3838.00,116.18,343.87,2158.00,3618.46,2078.29
6.00,-13.00,0.00,138.98,0.00,3838.00,122.87,343.80,2158.00,3632.98,2083.60
6.00,-12.00,0.00,153.97,-0.00,3838.00,129.52,342.68,2158.00,3647.64,2088.95
6.00,-11.00,0.00,167.66,0.00,3838.00,136.11,340.48,2158.00,3662.44,2094.36
6.00,-10.00,0.00,180.08,0.00,3838.00,142.66,337.19,2158.00,3677.38,2099.82
6.00,-9.00,0.00,191.26,0.00,3838.00,149.17,332.78,2158.00,3692.49,2105.34
6.00,-8.00,0.00,201.20,0.00,3838.00,155.64,327.23,2158.00,3707.78,2110.92
6.00,-7.00,0.00,209.93,0.00,3838.00,162.09,320.51,2158.00,3723.25,2116.57
6.00,-6.00,0.00,217.46,-0.00,3838.00,168.50,312.59,2158.00,3738.93,2122.30
6.00,-5.00,0.00,223.80,0.00,3838.00,174.89,303.44,2158.00,3754.82,2128.10
6.00,-4.00,0.00,228.95,0.00,3838.00,181.27,293.02,2158.00,3770.93,2133.99
6.00,-3.00,0.00,232.94,0.00,3838.00,187.62,281.31,2158.00,3787.29,2139.96
6.00,-2.00,0.00,235.76,-0.00,3838.00,193.97,268.24,2158.00,3803.91,2146.03
6.00,-1.00,0.00,237.41,-0.00,3838.00,200.31,253.79,2158.00,3820.81,2152.21
6.00,0.00,0.00,237.91,0.00,3838.00,206.65,237.91,2158.00,3838.00,2158.49
6.00,1.00,0.00,230.66,-0.00,3820.71,212.31,213.94,2150.41,3838.00,2158.00
6.00,2.00,0.00,221.42,0.00,3803.51,217.99,187.56,2143.27,3838.00,2158.00
6.00,3.00,0.00,211.08,0.00,3786.39,223.65,159.59,2136.01,3838.00,2158.00
6.00,4.00,0.00,199.64,0.00,3769.33,229.28,130.00,2128.64,3838.00,2158.00
6.00,5.00,0.00,187.09,0.00,3752.34,234.90,98.71,2121.15,3838.00,2158.00
6.00,6.00,0.00,173.45,0.00,3735.38,240.50,65.68,2113.53,3838.00,2158.00
6.00,7.00,0.00,158.70,0.00,3718.47,246.08,30.82,2105.78,3838.00,2158.00
6.00,8.00,0.00,148.09,-0.00,3701.75,251.34,-0.00,2094.64,3838.00,2155.01
6.00,9.00,0.00,164.85,0.00,3686.17,254.78,0.00,2065.80,3838.00,2135.68
6.00,10.00,0.00,181.24,-0.00,3670.88,258.11,0.00,2036.30,3838.00,2115.72
6.00,11.00,0.00,197.26,-0.00,3655.89,261.30,0.00,2006.15,3838.00,2095.14
6.00,12.00,0.00,212.93,-0.00,3641.20,264.38,-0.00,1975.37,3838.00,2073.95
6.00,13.00,0.00,228.25,0.00,3626.80,267.34,0.00,1943.97,3838.00,2052.15
6.00,14.00,0.00,243.22,-0.00,3612.68,270.18,-0.00,1911.96,3838.00,2029.75
6.00,15.00,0.00,257.85,0.00,3598.85,272.91,-0.00,1879.34,3838.00,2006.75
6.00,16.00,0.00,272.15,0.00,3585.29,275.53,-0.00,1846.15,3838.00,1983.16
6.00,17.00,0.00,286.12,-0.00,3572.00,278.04,-0.00,1812.37,3838.00,1958.98
6.00,18.00,0.00,299.77,-0.00,3558.98,280.44,-0.00,1778.04,3838.00,1934.22
6.00,19.00,0.00,313.11,0.00,3546.22,282.73,-0.00,1743.15,3838.00,1908.89
6.00,20.00,0.00,326.13,0.00,3533.72,284.93,-0.00,1707.73,3838.00,1882.99
6.00,21.00,0.00,338.85,-0.00,3521.47,287.02,-0.00,1671.78,3838.00,1856.52
6.00,22.00,0.00,351.27,-0.00,3509.48,289.01,-0.00,1635.33,3838.00,1829.50
6.00,23.00,0.00,363.39,0.00,3497.73,290.91,0.00,1598.37,3838.00,1801.93
6.00,24.00,0.00,375.23,-0.00,3486.23,292.71,0.00,1560.94,3838.00,1773.82
6.00,25.00,0.00,386.78,0.00,3474.97,294.42,-0.00,1523.03,3838.00,1745.17
6.00,26.00,0.00,398.05,0.00,3463.94,296.04,0.00,1484.67,3838.00,1716.00
6.00,27.00,0.00,409.04,-0.00,3453.14,297.56,0.00,1445.86,3838.00,1686.30
6.00,28.00,0.00,419.77,0.00,3442.57,299.00,0.00,1406.63,3838.00,1656.09
6.00,29.00,0.00,430.23,-0.00,3432.23,300.35,-0.00,1366.98,3838.00,1625.37
6.00,30.00,0.00,440.43,0.00,3422.11,301.61,-0.00,1326.94,3838.00,1594.15
6.00,31.00,0.00,450.37,-0.00,3412.21,302.79,-0.00,1286.51,3838.00,1562.44
6.00,32.00,0.00,460.06,-0.00,3402.52,303.89,0.00,1245.71,3838.00,1530.24
6.00,33.00,0.00,469.50,-0.00,3393.05,304.91,0.00,1204.56,3838.00,1497.57
6.00,34.00,0.00,478.70,-0.00,3383.78,305.84,0.00,1163.06,3838.00,1464.43
6.00,35.00,0.00,487.66,0.00,3374.72,306.70,0.00,1121.25,3838.00,1430.83
6.00,36.00,0.00,496.38,-0.00,3365.86,307.48,0.00,1079.12,3838.00,1396.78
6.00,37.00,0.00,504.87,-0.00,3357.20,308.19,-0.00,1036.69,3838.00,1362.28
6.00,38.00,0.00,513.14,-0.00,3348.74,308.82,0.00,993.99,3838.00,1327.35
6.00,39.00,0.00,521.17,0.00,3340.48,309.38,-0.00,951.02,3838.00,1291.99
6.00,40.00,0.00,528.99,-0.00,3332.40,309.86,0.00,907.80,3838.00,1256.21
7.00,-40.00,0.00,0.00,400.61,3838.00,271.02,532.52,2158.00,3334.10,1943.89
7.00,-39.00,0.00,-0.00,373.91,3838.00,255.26,524.72,2158.00,3342.19,1947.34
7.00,-38.00,0.00,0.00,347.74,3838.00,240.08,516.68,2158.00,3350.47,1950.87
7.00,-37.00,0.00,0.00,322.12,3838.00,225.47,508.42,2158.00,3358.94,1954.48
7.00,-36.00,0.00,0.00,297.04,3838.00,211.45,499.93,2158.00,3367.60,1958.18
7.00,-35.00,0.00,0.00,272.53,3838.00,198.00,491.21,2158.00,3376.47,1961.96
7.00,-34.00,0.00,0.00,248.60,3838.00,185.14,482.24,2158.00,3385.53,1965.82
7.00,-33.00,0.00,-0.00,225.25,3838.00,172.86,473.03,2158.00,3394.80,1969.77
7.00,-32.00,0.00,0.00,202.49,3838.00,161.17,463.57,2158.00,3404.27,1973.81
7.00,-31.00,0.00,0.00,180.33,3838.00,150.08,453.86,2158.00,3413.96,1977.94
7.00,-30.00,0.00,-0.00,158.78,3838.00,139.57,443.90,2158.00,3423.85,1982.16
7.00,-29.00,0.00,-0.00,137.85,3838.00,129.66,433.67,2158.00,3433.97,1986.47
7.00,-28.00,0.00,-0.00,117.55,3838.00,120.34,423.18,2158.00,3444.30,1990.87
7.00,-27.00,0.00,0.00,97.88,3838.00,111.62,412.42,2158.00,3454.85,1995.37
7.00,-26.00,0.00,-0.00,78.86,3838.00,103.50,401.38,2158.00,3465.63,1999.96
7.00,-25.00,0.00,0.00,60.50,3838.00,95.99,390.06,2158.00,3476.64,2004.65
7.00,-24.00,0.00,-0.00,42.79,3838.00,89.07,378.46,2158.00,3487.88,2009.44
7.00,-23.00,0.00,-0.00,25.75,3838.00,82.75,366.57,2158.00,3499.35,2014.34
7.00,-22.00,0.00,0.00,9.38,3838.00,77.04,354.38,2158.00,3511.07,2019.33
7.00,-21.00,0.00,11.18,-0.00,3838.00,77.34,350.26,2158.00,3523.72,2024.72
7.00,-20.00,0.00,37.52,-0.00,3838.00,85.62,357.53,2158.00,3537.47,2030.57
7.00,-19.00,0.00,62.30,0.00,3838.00,93.79,363.82,2158.00,3551.27,2036.45
7.00,-18.00,0.00,85.58,-0.00,3838.00,101.87,369.13,2158.00,3565.15,2042.36
7.00,-17.00,0.00,107.38,-0.00,3838.00,109.86,373.44,2158.00,3579.10,2048.30
7.00,-16.00,0.00,127.75,-0.00,3838.00,117.76,376.76,2158.00,3593.13,2054.28
7.00,-15.00,0.00,146.72,-0.00,3838.00,125.59,379.06,2158.00,3607.26,2060.30
7.00,-14.00,0.00,164.33,-0.00,3838.00,133.34,380.34,2158.00,3621.50,2066.36
7.00,-13.00,0.00,180.59,0.00,3838.00,141.02,380.59,2158.00,3635.85,2072.47
7.00,-12.00,0.00,195.55,0.00,3838.00,148.65,379.78,2158.00,3650.32,2078.63
7.00,-11.00,0.00,209.21,0.00,3838.00,156.22,377.91,2158.00,3664.93,2084.85
7.00,-10.00,0.00,221.62,0.00,3838.00,163.73,374.94,2158.00,3679.68,2091.14
7.00,-9.00,0.00,232.77,0.00,3838.00,171.20,370.86,2158.00,3694.60,2097.49
7.00,-8.00,0.00,242.70,0.00,3838.00,178.63,365.65,2158.00,3709.68,2103.91
7.00,-7.00,0.00,251.41,-0.00,3838.00,186.03,359.28,2158.00,3724.94,2110.41
7.00,-6.00,0.00,258.92,0.00,3838.00,193.39,351.71,2158.00,3740.39,2116.99
7.00,-5.00,0.00,265.25,-0.00,3838.00,200.73,342.92,2158.00,3756.06,2123.66
7.00,-4.00,0.00,270.40,0.00,3838.00,208.04,332.88,2158.00,3771.94,2130.43
7.00,-3.00,0.00,274.37,-0.00,3838.00,215.34,321.54,2158.00,3788.06,2137.29
7.00,-2.00,0.00,277.18,-0.00,3838.00,222.62,308.87,2158.00,3804.44,2144.26
7.00,-1.00,0.00,278.84,0.00,3838.00,229.90,294.81,2158.00,3821.08,2151.35
7.00,0.00,0.00,279.33,0.00,3838.00,237.17,279.33,2158.00,3838.00,2158.56
7.00,1.00,0.00,274.01,-0.00,3820.99,243.56,257.73,2149.16,3838.00,2158.00
7.00,2.00,0.00,266.54,0.00,3804.08,249.97,233.62,2140.84,3838.00,2158.00
7.00,3.00,0.00,257.98,0.00,3787.26,256.34,208.01,2132.40,3838.00,2158.00
7.00,4.00,0.00,248.33,0.00,3770.52,262.69,180.83,2123.85,3838.00,2158.00
7.00,5.00,0.00,237.58,-0.00,3753.85,269.01,152.04,2115.16,3838.00,2158.00
7.00,6.00,0.00,225.75,0.00,3737.25,275.30,121.58,2106.33,3838.00,2158.00
7.00,7.00,0.00,212.82,-0.00,3720.69,281.58,89.40,2097.35,3838.00,2158.00
7.00,8.00,0.00,198.80,-0.00,3704.17,287.84,55.42,2088.22,3838.00,2158.00
7.00,9.00,0.00,183.68,0.00,3687.68,294.10,19.58,2078.92,3838.00,2158.00
7.00,10.00,0.00,183.12,-0.00,3671.84,299.19,0.00,2059.68,3838.00,2149.00
7.00,11.00,0.00,199.28,0.00,3656.93,302.92,-0.00,2029.12,3838.00,2129.58
7.00,12.00,0.00,215.09,0.00,3642.30,306.51,0.00,1997.92,3838.00,2109.55
7.00,13.00,0.00,230.53,0.00,3627.97,309.96,-0.00,1966.09,3838.00,2088.91
7.00,14.00,0.00,245.62,-0.00,3613.91,313.28,-0.00,1933.63,3838.00,2067.65
7.00,15.00,0.00,260.36,-0.00,3600.13,316.47,0.00,1900.56,3838.00,2045.79
7.00,16.00,0.00,274.77,-0.00,3586.63,319.53,-0.00,1866.90,3838.00,2023.33
7.00,17.00,0.00,288.84,0.00,3573.39,322.46,-0.00,1832.66,3838.00,2000.27
7.00,18.00,0.00,302.58,-0.00,3560.41,325.28,0.00,1797.84,3838.00,1976.63
7.00,19.00,0.00,316.00,-0.00,3547.70,327.96,0.00,1762.47,3838.00,1952.40
7.00,20.00,0.00,329.11,-0.00,3535.24,330.53,0.00,1726.55,3838.00,1927.59
7.00,21.00,0.00,341.90,0.00,3523.03,332.99,-0.00,1690.11,3838.00,1902.21
7.00,22.00,0.00,354.38,-0.00,3511.07,335.33,0.00,1653.14,3838.00,1876.27
7.00,23.00,0.00,366.57,0.00,3499.35,337.56,0.00,1615.68,3838.00,1849.76
7.00,24.00,0.00,378.46,-0.00,3487.88,339.67,-0.00,1577.73,3838.00,1822.70
7.00,25.00,0.00,390.06,0.00,3476.64,341.68,0.00,1539.30,3838.00,1795.09
7.00,26.00,0.00,401.38,-0.00,3465.63,343.59,-0.00,1500.41,3838.00,1766.94
7.00,27.00,0.00,412.42,0.00,3454.85,345.38,-0.00,1461.08,3838.00,1738.26
7.00,28.00,0.00,423.18,0.00,3444.30,347.08,0.00,1421.32,3838.00,1709.04
7.00,29.00,0.00,433.67,0.00,3433.97,348.68,-0.00,1381.15,3838.00,1679.30
7.00,30.00,0.00,443.90,-0.00,3423.85,350.17,-0.00,1340.57,3838.00,1649.05
7.00,31.00,0.00,453.86,-0.00,3413.96,351.57,-0.00,1299.61,3838.00,1618.29
7.00,32.00,0.00,463.57,0.00,3404.27,352.88,0.00,1258.28,3838.00,1587.03
7.00,33.00,0.00,473.03,-0.00,3394.80,354.09,0.00,1216.60,3838.00,1555.28
7.00,34.00,0.00,482.24,0.00,3385.53,355.21,0.00,1174.58,3838.00,1523.04
7.00,35.00,0.00,491.21,-0.00,3376.47,356.23,-0.00,1132.24,3838.00,1490.32
7.00,36.00,0.00,499.93,-0.00,3367.60,357.17,0.00,1089.58,3838.00,1457.13
7.00,37.00,0.00,508.42,-0.00,3358.94,358.02,-0.00,1046.64,3838.00,1423.48
7.00,38.00,0.00,516.68,-0.00,3350.47,358.78,0.00,1003.42,3838.00,1389.37
7.00,39.00,0.00,524.72,0.00,3342.19,359.46,-0.00,959.94,3838.00,1354.81
7.00,40.00,0.00,532.52,-0.00,3334.10,360.05,-0.00,916.22,3838.00,1319.82
8.00,-40.00,0.00,-0.00,383.63,3838.00,238.01,536.22,2158.00,3335.67,1914.26
8.00,-39.00,0.00,0.00,356.46,3838.00,223.38,528.42,2158.00,3343.77,1918.20
8.00,-38.00,0.00,0.00,329.84,3838.00,209.33,520.40,2158.00,3352.07,1922.24
8.00,-37.00,0.00,-0.00,303.76,3838.00,195.87,512.14,2158.00,3360.55,1926.37
8.00,-36.00,0.00,0.00,278.24,3838.00,182.98,503.65,2158.00,3369.23,1930.60
8.00,-35.00,0.00,-0.00,253.29,3838.00,170.69,494.92,2158.00,3378.10,1934.91
8.00,-34.00,0.00,-0.00,228.91,3838.00,158.98,485.94,2158.00,3387.17,1939.33
8.00,-33.00,0.00,0.00,205.13,3838.00,147.86,476.72,2158.00,3396.44,1943.84
8.00,-32.00,0.00,-0.00,181.94,3838.00,137.33,467.25,2158.00,3405.91,1948.46
8.00,-31.00,0.00,-0.00,159.36,3838.00,127.40,457.52,2158.00,3415.59,1953.17
8.00,-30.00,0.00,0.00,137.40,3838.00,118.06,447.53,2158.00,3425.49,1957.98
8.00,-29.00,0.00,0.00,116.07,3838.00,109.32,437.27,2158.00,3435.59,1962.90
8.00,-28.00,0.00,-0.00,95.38,3838.00,101.18,426.75,2158.00,3445.91,1967.92
8.00,-27.00,0.00,0.00,75.33,3838.00,93.63,415.95,2158.00,3456.45,1973.05
8.00,-26.00,0.00,-0.00,55.93,3838.00,86.68,404.87,2158.00,3467.22,1978.29
8.00,-25.00,0.00,0.00,37.20,3838.00,80.33,393.50,2158.00,3478.20,1983.64
8.00,-24.00,0.00,-0.00,19.13,3838.00,74.59,381.85,2158.00,3489.42,1989.10
8.00,-23.00,0.00,-0.00,1.74,3838.00,69.44,369.90,2158.00,3500.88,1994.67
8.00,-22.00,0.00,26.42,0.00,3838.00,77.53,377.13,2158.00,3514.20,2001.15
8.00,-21.00,0.00,54.29,0.00,3838.00,86.97,385.65,2158.00,3527.76,2007.75
8.00,-20.00,0.00,80.57,-0.00,3838.00,96.28,393.20,2158.00,3541.36,2014.36
8.00,-19.00,0.00,105.30,0.00,3838.00,105.47,399.78,2158.00,3555.02,2021.01
8.00,-18.00,0.00,128.52,0.00,3838.00,114.55,405.38,2158.00,3568.75,2027.68
8.00,-17.00,0.00,150.27,-0.00,3838.00,123.53,409.99,2158.00,3582.54,2034.39
8.00,-16.00,0.00,170.60,-0.00,3838.00,132.42,413.60,2158.00,3596.42,2041.14
8.00,-15.00,0.00,189.53,0.00,3838.00,141.22,416.21,2158.00,3610.38,2047.93
8.00,-14.00,0.00,207.09,-0.00,3838.00,149.94,417.80,2158.00,3624.45,2054.77
8.00,-13.00,0.00,223.32,0.00,3838.00,158.58,418.36,2158.00,3638.63,2061.67
8.00,-12.00,0.00,238.24,-0.00,3838.00,167.15,417.88,2158.00,3652.92,2068.62
8.00,-11.00,0.00,251.88,-0.00,3838.00,175.66,416.33,2158.00,3667.35,2075.63
8.00,-10.00,0.00,264.25,-0.00,3838.00,184.11,413.69,2158.00,3681.91,2082.72
8.00,-9.00,0.00,275.38,0.00,3838.00,192.52,409.96,2158.00,3696.63,2089.88
8.00,-8.00,0.00,285.28,-0.00,3838.00,200.87,405.09,2158.00,3711.51,2097.11
8.00,-7.00,0.00,293.98,-0.00,3838.00,209.19,399.07,2158.00,3726.57,2104.44
8.00,-6.00,0.00,301.48,0.00,3838.00,217.47,391.87,2158.00,3741.82,2111.85
8.00,-5.00,0.00,307.79,0.00,3838.00,225.71,383.45,2158.00,3757.26,2119.36
8.00,-4.00,0.00,312.92,-0.00,3838.00,233.94,373.78,2158.00,3772.92,2126.98
8.00,-3.00,0.00,316.89,0.00,3838.00,242.14,362.83,2158.00,3788.81,2134.70
8.00,-2.00,0.00,319.70,0.00,3838.00,250.33,350.55,2158.00,3804.94,2142.55
8.00,-1.00,0.00,321.35,0.00,3838.00,258.52,336.91,2158.00,3821.33,2150.52
8.00,0.00,0.00,321.84,-0.00,3838.00,266.69,321.84,2158.00,3838.00,2158.63
8.00,1.00,0.00,318.37,-0.00,3821.26,273.75,302.55,2147.91,3838.00,2158.00
8.00,2.00,0.00,312.63,-0.00,3804.63,280.84,280.67,2138.43,3838.00,2158.00
8.00,3.00,0.00,305.79,-0.00,3788.10,287.88,257.35,2128.82,3838.00,2158.00
8.00,4.00,0.00,297.86,0.00,3771.67,294.89,232.53,2119.08,3838.00,2158.00
8.00,5.00,0.00,288.84,0.00,3755.32,301.86,206.16,2109.21,3838.00,2158.00
8.00,6.00,0.00,278.74,-0.00,3739.04,308.80,178.21,2099.19,3838.00,2158.00
8.00,7.00,0.00,267.56,-0.00,3722.82,315.71,148.61,2089.02,3838.00,2158.00
8.00,8.00,0.00,255.31,0.00,3706.66,322.60,117.31,2078.68,3838.00,2158.00
8.00,9.00,0.00,241.97,-0.00,3690.53,329.48,84.24,2068.16,3838.00,2158.00
8.00,10.00,0.00,227.55,-0.00,3674.44,336.34,49.34,2057.46,3838.00,2158.00
8.00,11.00,0.00,212.04,0.00,3658.36,343.19,12.54,2046.55,3838.00,2158.00
8.00,12.00,0.00,217.35,0.00,3643.34,348.18,0.00,2021.62,3838.00,2145.26
8.00,13.00,0.00,232.92,-0.00,3629.07,352.12,0.00,1989.33,3838.00,2125.74
8.00,14.00,0.00,248.14,-0.00,3615.07,355.92,0.00,1956.40,3838.00,2105.61
8.00,15.00,0.00,263.00,-0.00,3601.34,359.57,0.00,1922.86,3838.00,2084.87
8.00,16.00,0.00,277.51,-0.00,3587.89,363.07,0.00,1888.71,3838.00,2063.52
8.00,17.00,0.00,291.68,0.00,3574.70,366.43,-0.00,1853.97,3838.00,2041.57
8.00,18.00,0.00,305.52,0.00,3561.77,369.65,0.00,1818.65,3838.00,2019.02
8.00,19.00,0.00,319.03,0.00,3549.09,372.74,0.00,1782.77,3838.00,1995.88
8.00,20.00,0.00,332.22,0.00,3536.67,375.68,-0.00,1746.33,3838.00,1972.15
8.00,21.00,0.00,345.09,-0.00,3524.49,378.50,0.00,1709.36,3838.00,1947.84
8.00,22.00,0.00,357.64,-0.00,3512.56,381.19,0.00,1671.87,3838.00,1922.95
8.00,23.00,0.00,369.90,-0.00,3500.88,383.75,0.00,1633.87,3838.00,1897.49
8.00,24.00,0.00,381.85,0.00,3489.42,386.19,0.00,1595.37,3838.00,1871.47
8.00,25.00,0.00,393.50,-0.00,3478.20,388.50,-0.00,1556.40,3838.00,1844.88
8.00,26.00,0.00,404.87,-0.00,3467.22,390.70,0.00,1516.96,3838.00,1817.74
8.00,27.00,0.00,415.95,-0.00,3456.45,392.78,-0.00,1477.08,3838.00,1790.05
8.00,28.00,0.00,426.75,0.00,3445.91,394.74,-0.00,1436.77,3838.00,1761.82
8.00,29.00,0.00,437.27,-0.00,3435.59,396.58,-0.00,1396.04,3838.00,1733.05
8.00,30.00,0.00,447.53,-0.00,3425.49,398.32,-0.00,1354.90,3838.00,1703.76
8.00,31.00,0.00,457.52,-0.00,3415.59,399.94,0.00,1313.39,3838.00,1673.93
8.00,32.00,0.00,467.25,-0.00,3405.91,401.46,-0.00,1271.50,3838.00,1643.60
8.00,33.00,0.00,476.72,0.00,3396.44,402.87,0.00,1229.27,3838.00,1612.75
8.00,34.00,0.00,485.94,-0.00,3387.17,404.17,0.00,1186.69,3838.00,1581.40
8.00,35.00,0.00,494.92,0.00,3378.10,405.38,-0.00,1143.79,3838.00,1549.55
8.00,36.00,0.00,503.65,-0.00,3369.23,406.48,0.00,1100.59,3838.00,1517.21
8.00,37.00,0.00,512.14,-0.00,3360.55,407.48,0.00,1057.11,3838.00,1484.40
8.00,38.00,0.00,520.40,0.00,3352.07,408.38,-0.00,1013.35,3838.00,1451.10
8.00,39.00,0.00,528.42,0.00,3343.77,409.19,-0.00,969.33,3838.00,1417.34
8.00,40.00,0.00,536.22,0.00,3335.67,409.90,-0.00,925.08,3838.00,1383.12
9.00,-40.00,0.00,0.00,365.76,3838.00,204.79,540.09,2158.00,3337.11,1884.81
9.00,-39.00,0.00,-0.00,338.11,3838.00,191.28,532.30,2158.00,3345.24,1889.26
9.00,-38.00,0.00,-0.00,311.01,3838.00,178.35,524.28,2158.00,3353.55,1893.81
9.00,-37.00,0.00,-0.00,284.46,3838.00,166.01,516.03,2158.00,3362.04,1898.46
9.00,-36.00,0.00,-0.00,258.46,3838.00,154.26,507.54,2158.00,3370.73,1903.21
9.00,-35.00,0.00,0.00,233.05,3838.00,143.10,498.80,2158.00,3379.61,1908.07
9.00,-34.00,0.00,0.00,208.21,3838.00,132.54,489.82,2158.00,3388.69,1913.04
9.00,-33.00,0.00,0.00,183.98,3838.00,122.57,480.58,2158.00,3397.96,1918.11
9.00,-32.00,0.00,0.00,160.34,3838.00,113.19,471.09,2158.00,3407.44,1923.30
9.00,-31.00,0.00,0.00,137.33,3838.00,104.41,461.34,2158.00,3417.12,1928.59
9.00,-30.00,0.00,-0.00,114.94,3838.00,96.22,451.33,2158.00,3427.01,1934.00
9.00,-29.00,0.00,-0.00,93.18,3838.00,88.64,441.04,2158.00,3437.11,1939.53
9.00,-28.00,0.00,0.00,72.07,3838.00,81.65,430.48,2158.00,3447.42,1945.17
9.00,-27.00,0.00,-0.00,51.62,3838.00,75.26,419.64,2158.00,3457.95,1950.93
9.00,-26.00,0.00,-0.00,31.83,3838.00,69.47,408.51,2158.00,3468.70,1956.81
9.00,-25.00,0.00,-0.00,12.71,3838.00,64.28,397.10,2158.00,3479.67,1962.81
9.00,-24.00,0.00,10.16,-0.00,3838.00,64.49,392.68,2158.00,3491.52,1969.29
9.00,-23.00,0.00,41.30,0.00,3838.00,75.24,403.42,2158.00,3504.88,1976.60
